Log Price,Log Volume,Log Market Cap,Price Range Pct (24h),Volume To Market Cap,Distance From Ath Pct,Distance From Atl Pct,Mc Rank Inv,Profitable (24h)
0.663908362118124,18.879610293800987,20.244241466884777,0.0704989234577963,0.2554748834255003,-81.35498,12515.11359,0.007352941176470588,0
0.2809851983638501,18.077447271604118,20.237852511450363,0.04933206753916048,0.11527839473423658,-93.29442,16.78728,0.0072992700729927005,1
0.07908655840078209,16.076053328807763,20.212083826348845,0.032880507424238745,0.015986181276043187,-81.73842,29814.51857,0.007246376811594203,1
1.9416152247724325,18.053526901921984,20.207759812171908,0.05695142378559462,0.11599213139112649,-88.62346,810.61783,0.007194244604316547,1
0.3462853586274486,18.684284455372655,20.200352866317573,0.1059143656689366,0.21957346347182732,-97.30355,129.82578,0.0070921985815602835,1
0.11373396031484895,18.180264576163808,20.17858383979453,0.06394972354591784,0.13556293593860275,-97.25801,46.03688,0.007042253521126761,0
0.27609874398349177,16.492026609777625,20.17371769550716,0.04648749284541703,0.025180354979224842,-91.76569,597.86322,0.006993006993006993,1
5.25942060091809,15.13622852621067,20.166057444158525,0.04483461357579564,0.00653992760500319,-47.28926,2047.15237,0.006944444444444444,1
0.4940521320028746,17.88484842619427,20.161345097399806,0.05867650373115632,0.10264316876480405,-91.2355,57.59207,0.006896551724137931,1
11.432149154942941,16.062330900811933,20.15366422824806,0.028794761434967855,0.016716927813779092,-26.08039,819.18475,0.00684931506849315,0
0.005913808910322038,15.63786340734215,20.15229933267562,0.07791001343712117,0.010949778127994851,-90.71554,9148.10228,0.006802721088435374,0
0.6921817146476843,12.589585216942242,20.12224242132235,0.00692536595629568,0.0005353121036367589,-24.74334,3.61334,0.006756756756756757,1
0.49434496063189365,18.217312871041806,20.113362184272766,0.08013774897407651,0.15016068519034415,-96.93487,25.11905,0.006711409395973154,1
0.40530709562484946,16.872277863222685,20.096199395194784,0.030548479979510348,0.03979867824612736,-94.50358,42.96488,0.006622516556291391,1
8.570256119078785,16.77113251078147,20.08314795414781,0.22012224270982722,0.03644264976076829,-76.9226,158.6987,0.006578947368421052,1
0.047710495822979156,17.11131512715077,20.068098833084793,0.029638635184181725,0.051985848532368935,-98.27574,8.29014,0.006535947712418301,0
0.6931366805048199,15.92693926171145,20.064575086422007,0.0001600033600706105,0.015960538549238134,-4.93308,7.74352,0.006493506493506494,0
0.6013037845104877,17.74436267613359,20.034902897631415,0.06361825891211112,0.10121176851928851,-90.31526,104.2941,0.0064516129032258064,0
0.6922973195303427,16.534538746518166,20.017248218487662,0.0026214538500912857,0.030724050232653666,-38.32629,12.97572,0.00641025641025641,1
7.808493698162282,5.586424348712898,20.01380568850002,0.0,5.403024359656689e-07,-48.15937,80.61728,0.006369426751592357,0
8.05944061067854,12.028004032137915,20.00340516514567,0.0579095151967418,0.0003438149073218792,-33.39514,20.44191,0.006329113924050633,1
0.6900724584428691,14.53027440572914,19.99454575913539,0.037192361097136306,0.004235423988074098,-20.99492,92.95749,0.006289308176100629,0
0.005365370622142575,16.578999124099898,19.992090168889654,0.06638734969208845,0.03293922422104712,-69.17394,139848.80522,0.00625,1
8.13282105422333,12.285017828066353,19.984307543135177,0.056196909551946804,0.0004531468406604698,-34.94463,131.78414,0.006211180124223602,1
0.1287616605162933,17.536300198134192,19.982695599799467,0.09708992206317918,0.0866051995881134,-84.63134,35.19614,0.006172839506172839,0
4.893880247727102e-05,17.69288342124797,19.97394057080888,0.07458111973845526,0.10217613224640852,-85.80125,58014.1771,0.006134969325153374,1
0.07747202167444506,16.023303976706753,19.971915234598214,0.025076968914489944,0.019281458087494357,-80.19776,45.2344,0.006097560975609756,1
2.561867690924129,17.791911115325146,19.93431307329019,0.046822742474916426,0.11737257821918362,-85.62515,79.17816,0.006060606060606061,1
0.7975071958841881,0.0,19.91907052799158,0.0,0.0,-1.65861,20.42186,0.006024096385542169,1
8.118770229091371,9.97720259035841,19.918916507118094,0.058684879420958395,4.8122516955296825e-05,-25.55685,20.55682,0.005988023952095809,1
1.3001916620664788,17.851318038773822,19.899800798822778,0.05243445692883883,0.12893037159193355,-64.30299,7829.93018,0.005952380952380952,1
0.7163753066791524,16.924748153009894,19.89468006793392,0.04393505253104111,0.05130680126803254,-61.46124,37668.33792,0.005917159763313609,1
0.6929551621255856,15.677554197926762,19.87524796908269,0.004672794353031545,0.01503019766145363,-2.90155,9.03922,0.0058823529411764705,1
0.09758395645019624,16.462967015939963,19.87358900705388,0.0415300866307656,0.033020653171249165,-98.04646,25.60082,0.005847953216374269,0
8.151612998906987,12.248394314975643,19.859313955675358,0.05457371315207462,0.0004950140405028462,-35.1723,129.62314,0.005813953488372093,1
0.07067465649342035,16.80458516838019,19.859252500823178,0.04402447017697188,0.04713839731767687,-93.86422,10.67058,0.005780346820809248,0
3.08876713952118,16.649768826484955,19.851674300724653,0.03102625298329349,0.04068460430866395,-95.71366,10.76547,0.005747126436781609,0
0.7466879474879752,0.0,19.84085868516978,0.0,0.0,-88.45917,7.34736,0.005714285714285714,0
11.442835563394322,10.613049274364167,19.830175863938624,0.04634774214308699,9.932123325456428e-05,-55.41108,84.45868,0.005681818181818182,1
8.061117713569129,10.918138354023364,19.827881620408796,0.05607624146497756,0.0001350640577044618,-40.10629,225.86205,0.005649717514124294,1
8.165846882195568,16.467961153183293,19.821827263699603,0.057054325269352085,0.03494897359546351,-35.14176,240.34614,0.0056179775280898875,1
0.23915074977999795,18.166504096283923,19.816955187958076,0.058681570862790015,0.1919632940424973,-85.76389,273.7409,0.00558659217877095,0
4.0801591676149456e-07,17.17027670100312,19.81383859732966,0.01725422532449718,0.07110753795313184,-88.08752,11.87563,0.005555555555555556,0
0.33688429457081703,18.571900610281315,19.807824546694548,0.056383666560985764,0.2905661718671473,-91.68991,25693.76349,0.0055248618784530384,1
0.6821782411011319,13.299350732607582,19.803750092806094,0.04319032654454903,0.0014968370458569912,-9.79945,18.04171,0.005494505494505495,0
